#,,,,,,,,,,,
# Results on Tuesday December 12 2017 12:17:01 UTC.,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5,,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,
#,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,120,1,exp2-1,30,Pick a picture,1,0,2038,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,208,0,f,80,1,The policeman said that he met the woman with glasses last night.,4491,FALSE,The policeman said that he met the woman with glasses last night.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,208,1,f,80,Pick a picture,2,1,1644,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,146,0,exp2-3,38,1,The king saw the castle which the men attacked very bravely during the battle.,10168,FALSE,The king saw the castle which the men attacked very bravely during the battle.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,146,1,exp2-3,38,Pick a picture,2,1,9155,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,219,0,f,91,1,The man ate the spaghetti very quickly while the boy took a shower.,3538,FALSE,The man ate the spaghetti very quickly while the boy took a shower.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,219,1,f,91,Pick a picture,2,0,6601,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,138,0,exp2-1,36,1,Rose saw the truck which the man shot very quickly from during the robbery.,7959,FALSE,Rose saw the truck which the man shot very quickly from during the robbery.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,138,1,exp2-1,36,Pick a picture,2,0,5119,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,183,0,f,55,1,While the cat ate the food in the kitchen the man slept very quietly.,6535,FALSE,While the cat ate the food in the kitchen the man slept very quietly.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,183,1,f,55,Pick a picture,2,1,2056,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,27,0,exp1-3,5,1,After the lady washed the boy in the house cleaned the plate.,10468,FALSE,After the lady washed the boy in the house cleaned the plate.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,27,1,exp1-3,5,Pick a picture,1,1,1296,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,232,0,f,104,1,The trendy student who took the exam noticed that the old teacher had a cellphone.,7290,FALSE,The trendy student who took the exam noticed that the old teacher had a cellphone.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,232,1,f,104,Pick a picture,1,1,1871,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,128,0,exp2-3,32,1,Ellie observed the dog which the neighbour walked really happily during the morning.,10354,FALSE,Ellie observed the dog which the neighbour walked really happily during the morning.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,128,1,exp2-3,32,Pick a picture,1,1,4862,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,200,0,f,72,1,The business man smoked while his wife ordered a beer.,5411,FALSE,The business man smoked while his wife ordered a beer.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,200,1,f,72,Pick a picture,2,1,1841,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,33,0,exp1-1,7,1,After the mouse scratched the researcher in the university drank some water.,11748,FALSE,After the mouse scratched the researcher in the university drank some water.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,33,1,exp1-1,7,Pick a picture,2,0,7410,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,214,0,f,86,1,The boy watched the movie while the old lady got dressed.,3332,FALSE,The boy watched the movie while the old lady got dressed.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,214,1,f,86,Pick a picture,1,1,1595,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,174,0,exp3-2,50,1,Alex looked at the cake beside which the grandmother baked the bread rolls late at night.,10254,FALSE,Alex looked at the cake beside which the grandmother baked the bread rolls late at night.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,174,1,exp3-2,50,Pick a picture,2,0,5207,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,203,0,f,75,1,The boy saw the mouse was chased by the cat very quickly in the street.,9825,FALSE,The boy saw the mouse was chased by the cat very quickly in the street.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,203,1,f,75,Pick a picture,2,1,3857,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,162,0,exp3-2,44,1,The girl looked at the truck beside which the neighbour washed the bike last night.,8751,FALSE,The girl looked at the truck beside which the neighbour washed the bike last night.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,162,1,exp3-2,44,Pick a picture,2,1,4025,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,224,0,f,96,1,The mother put just one tea cup on the table even though there were two guests.,17394,FALSE,The mother put just one tea cup on the table even though there were two guests.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,224,1,f,96,Pick a picture,1,1,1219,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,86,0,exp1-2,20,1,After the parents kissed%2C their child in the bedroom ate some biscuits.,5047,FALSE,After the parents kissed%2C their child in the bedroom ate some biscuits.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,86,1,exp1-2,20,Pick a picture,2,1,2437,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,207,0,f,79,1,The horse was near the rabbit which David patted in the morning.,7461,FALSE,The horse was near the rabbit which David patted in the morning.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,207,1,f,79,Pick a picture,1,0,2361,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,171,0,exp3-1,49,1,The nephew saw the door which the mother locked the suitcase beside before sleeping.,16575,FALSE,The nephew saw the door which the mother locked the suitcase beside before sleeping.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,171,1,exp3-1,49,Pick a picture,2,0,6362,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,225,0,f,97,1,The child played by rolling just one ball near the house.,5428,FALSE,The child played by rolling just one ball near the house.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,225,1,f,97,Pick a picture,1,1,971,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,16,0,exp1-4,2,1,After the woman dressed%2C the boy in the living room read a book.,3005,FALSE,After the woman dressed%2C the boy in the living room read a book.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,16,1,exp1-4,2,Pick a picture,1,1,1634,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,192,0,f,64,1,The customer saw the spoon which was on the plate in the restaurant.,3256,FALSE,The customer saw the spoon which was on the plate in the restaurant.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,192,1,f,64,Pick a picture,2,1,1296,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,115,0,exp2-2,28,1,Kevin saw the letter beside which the candle burnt very quickly last night.,4141,FALSE,Kevin saw the letter beside which the candle burnt very quickly last night.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,115,1,exp2-2,28,Pick a picture,2,1,2828,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,222,0,f,94,1,The girl hit her brother even though he did nothing to her.,4550,FALSE,The girl hit her brother even though he did nothing to her.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,222,1,f,94,Pick a picture,1,1,4839,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,182,0,exp3-2,54,1,Monica saw the wall beside which the child touched the chair earlier that day.,5582,FALSE,Monica saw the wall beside which the child touched the chair earlier that day.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,182,1,exp3-2,54,Pick a picture,1,1,3829,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,228,0,f,100,1,The mouse followed the cat which was walking on the road.,6661,FALSE,The mouse followed the cat which was walking on the road.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,228,1,f,100,Pick a picture,1,1,2686,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,119,0,exp2-3,29,1,Jacob saw the desk which the lady moved quite carefully after writing an email.,5829,FALSE,Jacob saw the desk which the lady moved quite carefully after writing an email.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,119,1,exp2-3,29,Pick a picture,1,1,1588,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,201,0,f,73,1,The grandmother who loved flowers watered the tree in the garden.,5408,FALSE,The grandmother who loved flowers watered the tree in the garden.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,201,1,f,73,Pick a picture,2,1,868,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,142,0,exp2-2,37,1,The taxi driver saw the newspaper near which the cigarette burnt very slowly during lunch.,5550,FALSE,The taxi driver saw the newspaper near which the cigarette burnt very slowly during lunch.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,142,1,exp2-2,37,Pick a picture,1,1,2874,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,205,0,f,77,1,The girl said that the boy hit her suddenly in the living room.,6565,FALSE,The girl said that the boy hit her suddenly in the living room.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,205,1,f,77,Pick a picture,2,1,1958,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,70,0,exp1-2,16,1,After the two girls hugged%2C their father at the station drank some lemonade.,4651,FALSE,After the two girls hugged%2C their father at the station drank some lemonade.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,70,1,exp1-2,16,Pick a picture,2,1,2217,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,226,0,f,98,1,The boy dropped the coffee cup in the room after reading the book.,4582,FALSE,The boy dropped the coffee cup in the room after reading the book.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,226,1,f,98,Pick a picture,1,1,2073,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,64,0,exp1-4,14,1,After the nurse woke up%2C the patient in the hospital knocked on the door.,5648,FALSE,After the nurse woke up%2C the patient in the hospital knocked on the door.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,64,1,exp1-4,14,Pick a picture,2,1,3344,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,216,0,f,88,1,The child in the house saw the cat which was sleeping very quietly.,7647,FALSE,The child in the house saw the cat which was sleeping very quietly.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,216,1,f,88,Pick a picture,1,1,1388,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,110,0,exp2-3,26,1,The teacher saw the chair which the student moved very quickly before class began.,9860,FALSE,The teacher saw the chair which the student moved very quickly before class began.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,110,1,exp2-3,26,Pick a picture,1,1,2063,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,190,0,f,62,1,The visitor saw the shark which was swimming very quickly in the aquarium.,4103,FALSE,The visitor saw the shark which was swimming very quickly in the aquarium.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,190,1,f,62,Pick a picture,2,1,2628,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,106,0,exp2-2,25,1,The cameraman saw the helicopter from which the soldier attacked very swiftly during the war.,9812,FALSE,The cameraman saw the helicopter from which the soldier attacked very swiftly during the war.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,106,1,exp2-2,25,Pick a picture,2,1,6510,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,206,0,f,78,1,The child heard that the grandmother kissed the grandfather before going to sleep.,8173,FALSE,The child heard that the grandmother kissed the grandfather before going to sleep.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,206,1,f,78,Pick a picture,1,0,7692,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,59,0,exp1-3,13,1,After the two brothers hugged their mother at the station ate some cookies.,5089,FALSE,After the two brothers hugged their mother at the station ate some cookies.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,59,1,exp1-3,13,Pick a picture,2,1,2093,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,215,0,f,87,1,Tom cleaned the towel while his girlfriend slept at the desk.,7505,FALSE,Tom cleaned the towel while his girlfriend slept at the desk.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,215,1,f,87,Pick a picture,1,1,2193,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,81,0,exp1-1,19,1,After the lady woke up her boyfriend in the flat drank a cup of tea.,7343,FALSE,After the lady woke up her boyfriend in the flat drank a cup of tea.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,81,1,exp1-1,19,Pick a picture,2,1,8336,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,197,0,f,69,1,Amelia stood by the wall while the room was cleaned that day.,3354,FALSE,Amelia stood by the wall while the room was cleaned that day.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,197,1,f,69,Pick a picture,2,1,2816,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,17,0,exp1-1,3,1,After the bear scratched the lion in the forest climbed the tree.,11041,FALSE,After the bear scratched the lion in the forest climbed the tree.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,17,1,exp1-1,3,Pick a picture,1,1,3338,
1516872349,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,191,0,f,63,1,Lily looked for the headphones which were under the chair this morning.,4833,FALSE,Lily looked for the headphones which were under the chair this morning.
1516872349,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,191,1,f,63,Pick a picture,2,1,1718,
#,,,,,,,,,,,
# Results on Thursday January 25 2018 10:30:40 UTC.,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5,,,,,,,,,,
# Design number was non-random = 23,,,,,,,,,,,
#,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,
1516876240,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,name,30,,,
1516876240,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,age,24,,,
1516876240,49de413ab45774f71b0bc07c2cd5c655,Form,3,0,intro,NULL,_REACTION_TIME_,182384,,,
# The lines below this comment are in groups of 2.,,,,,,,,,,,
# The formats of the lines in each of these groups are as follows:,,,,,,,,,,,
#,,,,,,,,,,,
# Line 1:,,,,,,,,,,,
#     Col. 1: Time results were received.,,,,,,,,,,,
#     Col. 2: MD5 hash of participant's IP address.,,,,,,,,,,,
#     Col. 3: Controller name.,,,,,,,,,,,
#     Col. 4: Item number.,,,,,,,,,,,
#     Col. 5: Element number.,,,,,,,,,,,
#     Col. 6: Type.,,,,,,,,,,,
#     Col. 7: Group.,,,,,,,,,,,
#     Col. 8: Word number.,,,,,,,,,,,
#     Col. 9: Word.,,,,,,,,,,,
#     Col. 10: Reading time.,,,,,,,,,,,
#     Col. 11: Newline?,,,,,,,,,,,
#     Col. 12: Sentence (or sentence MD5).,,,,,,,,,,,
# Line 2:,,,,,,,,,,,
#     Col. 1: Time results were received.,,,,,,,,,,,
#     Col. 2: MD5 hash of participant's IP address.,,,,,,,,,,,
#     Col. 3: Controller name.,,,,,,,,,,,
#     Col. 4: Item number.,,,,,,,,,,,
#     Col. 5: Element number.,,,,,,,,,,,
#     Col. 6: Type.,,,,,,,,,,,
#     Col. 7: Group.,,,,,,,,,,,
#     Col. 8: Sentence.,,,,,,,,,,,
#     Col. 9: Chosen picture (Starting from 1).,,,,,,,,,,,
#     Col. 10: Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,
#     Col. 11: Time taken to answer.,,,,,,,,,,,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,5,0,practice,NULL,1,Someone looked at the airplane flying in the sky yesterday morning.,8577,FALSE,Someone looked at the airplane flying in the sky yesterday morning.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,5,1,practice,NULL,Pick a picture,1,1,1210,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,6,0,practice,NULL,1,Alice noticed that there was a puddle in front of her.,4796,FALSE,Alice noticed that there was a puddle in front of her.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,6,1,practice,NULL,Pick a picture,2,0,1611,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,7,0,practice,NULL,1,Two students with school uniforms were walking slowly in the classroom,3547,FALSE,Two students with school uniforms were walking slowly in the classroom
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,7,1,practice,NULL,Pick a picture,2,0,1171,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,8,0,practice,NULL,1,There were more than one apple on the shelf.,3798,FALSE,There were more than one apple on the shelf.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,8,1,practice,NULL,Pick a picture,2,0,871,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,144,0,exp2-1,38,1,The king saw the castle which the men attacked very bravely from during the battle.,5731,FALSE,The king saw the castle which the men attacked very bravely from during the battle.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,144,1,exp2-1,38,Pick a picture,2,0,5187,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,218,0,f,90,1,The man painted the truck even though he was asked to paint the wall.,6364,FALSE,The man painted the truck even though he was asked to paint the wall.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,218,1,f,90,Pick a picture,2,0,2803,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,160,0,exp3-2,43,1,The teacher saw the apple beside which the student drew the banana earlier that day.,12607,FALSE,The teacher saw the apple beside which the student drew the banana earlier that day.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,160,1,exp3-2,43,Pick a picture,1,0,3678,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,199,0,f,71,1,The boy picked up the key in the room very quickly this morning.,9018,FALSE,The boy picked up the key in the room very quickly this morning.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,199,1,f,71,Pick a picture,2,1,2844,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,61,0,exp1-1,14,1,After the nurse woke up the patient in the hospital knocked on the door.,7736,FALSE,After the nurse woke up the patient in the hospital knocked on the door.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,61,1,exp1-1,14,Pick a picture,2,1,4545,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,228,0,f,100,1,The mouse followed the cat which was walking on the road.,8673,FALSE,The mouse followed the cat which was walking on the road.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,228,1,f,100,Pick a picture,1,1,2960,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,39,0,exp1-3,8,1,After Emily dressed the boy in the house watched the television.,8603,FALSE,After Emily dressed the boy in the house watched the television.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,39,1,exp1-3,8,Pick a picture,1,1,3443,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,223,0,f,95,1,The old woman made the cake very quickly while eating the bread rolls.,5642,FALSE,The old woman made the cake very quickly while eating the bread rolls.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,223,1,f,95,Pick a picture,1,1,9006,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,125,0,exp2-3,31,1,The parent noticed the paper which the fire burnt very intensely last weekend.,8373,FALSE,The parent noticed the paper which the fire burnt very intensely last weekend.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,125,1,exp2-3,31,Pick a picture,1,1,3289,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,234,0,f,106,1,The lady who liked the rabbit saw the man patting the horse.,9435,FALSE,The lady who liked the rabbit saw the man patting the horse.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,234,1,f,106,Pick a picture,1,1,2285,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,148,0,exp2-2,39,1,The captain noticed the ship from which the enemy attacked very swiftly during the war.,8897,FALSE,The captain noticed the ship from which the enemy attacked very swiftly during the war.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,148,1,exp2-2,39,Pick a picture,2,0,2598,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,209,0,f,81,1,The man who had a map talked to the lady with the camera very politely.,8847,FALSE,The man who had a map talked to the lady with the camera very politely.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,209,1,f,81,Pick a picture,1,0,3194,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,172,0,exp3-2,49,1,The nephew saw the door beside which the mother locked the suitcase before sleeping.,10363,FALSE,The nephew saw the door beside which the mother locked the suitcase before sleeping.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,172,1,exp3-2,49,Pick a picture,1,1,4673,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,210,0,f,82,1,The lady who wore a necklace hit the man with the glasses suddenly.,11389,FALSE,The lady who wore a necklace hit the man with the glasses suddenly.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,210,1,f,82,Pick a picture,1,1,1894,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,126,0,exp2-1,32,1,Ellie observed the dog which the neighbour walked really happily towards during the morning.,7881,FALSE,Ellie observed the dog which the neighbour walked really happily towards during the morning.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,126,1,exp2-1,32,Pick a picture,2,1,4387,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,232,0,f,104,1,The trendy student who took the exam noticed that the old teacher had a cellphone.,12678,FALSE,The trendy student who took the exam noticed that the old teacher had a cellphone.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,232,1,f,104,Pick a picture,1,1,1313,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,134,0,exp2-3,34,1,The criminal noticed the car which the guard watched very carefully during the evening.,13078,FALSE,The criminal noticed the car which the guard watched very carefully during the evening.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,134,1,exp2-3,34,Pick a picture,2,1,2964,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,188,0,f,60,1,The decorator painted the wall which was near the truck very quickly.,9538,FALSE,The decorator painted the wall which was near the truck very quickly.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,188,1,f,60,Pick a picture,1,0,1549,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,161,0,exp3-1,44,1,The girl looked at the truck which the neighbour washed the bike beside last night.,9622,FALSE,The girl looked at the truck which the neighbour washed the bike beside last night.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,161,1,exp3-1,44,Pick a picture,1,0,1704,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,202,0,f,74,1,Leah ate the fish even though she wanted to have meat last night.,5918,FALSE,Leah ate the fish even though she wanted to have meat last night.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,202,1,f,74,Pick a picture,2,1,992,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,71,0,exp1-3,16,1,After the two girls hugged their father at the station drank some lemonade.,10824,FALSE,After the two girls hugged their father at the station drank some lemonade.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,71,1,exp1-3,16,Pick a picture,2,1,1981,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,194,0,f,66,1,The mother held just one tomato in the kitchen.,6488,FALSE,The mother held just one tomato in the kitchen.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,194,1,f,66,Pick a picture,2,1,1226,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,23,0,exp1-3,4,1,After the parents hugged the child in the park sat on the bench.,9820,FALSE,After the parents hugged the child in the park sat on the bench.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,23,1,exp1-3,4,Pick a picture,2,0,1656,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,224,0,f,96,1,The mother put just one tea cup on the table even though there were two guests.,6371,FALSE,The mother put just one tea cup on the table even though there were two guests.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,224,1,f,96,Pick a picture,1,1,1194,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,181,0,exp3-1,54,1,Monica saw the wall which the child touched the chair beside earlier that day.,12207,FALSE,Monica saw the wall which the child touched the chair beside earlier that day.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,181,1,exp3-1,54,Pick a picture,1,1,2095,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,226,0,f,98,1,The boy dropped the coffee cup in the room after reading the book.,8842,FALSE,The boy dropped the coffee cup in the room after reading the book.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,226,1,f,98,Pick a picture,2,0,1955,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,28,0,exp1-4,5,1,After the lady washed%2C the boy in the house cleaned the plate.,4518,FALSE,After the lady washed%2C the boy in the house cleaned the plate.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,28,1,exp1-4,5,Pick a picture,1,1,1166,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,236,0,f,108,1,The boy ate the fish while the lady ate the meat in the restaurant.,5725,FALSE,The boy ate the fish while the lady ate the meat in the restaurant.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,236,1,f,108,Pick a picture,1,1,1482,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,55,0,exp1-3,12,1,After the nurse washed the child in the hospital sat on the chair.,7565,FALSE,After the nurse washed the child in the hospital sat on the chair.
1516876240,49de413ab45774f71b0bc07c2cd5c655,PictureAccept,55,1,exp1-3,12,Pick a picture,1,1,6283,
1516876240,49de413ab45774f71b0bc07c2cd5c655,DashedSentence,198,0,f,70,1,Grace wore the skirt to the party in town last weekend.,6435,FALSE,Grace wore the skirt to the party in town last weekend.
